dist;sim;promiscuidad;fgOfferId;fgTitle;fgPrice;fgCategoria;fgBrandKey;fgSku;fgEan;otherStore;otherOfferId;otherTitle;otherPrice;otherCategoria;otherBrandKey;otherSku;otherEan;priceRatio;mismaCategoria;skuCompartido;eanCompartido;textScore;inStock;fgUrl;otherUrl;fgImage;otherImage
125;0.6848;16;87635;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 4";6290;"Pipas";"cookies";"";"";fumetas;34441;"Calvo Glass Pipa Screen 10 cm - Naranjo";14990;"Pipas";"calvo";"CG-ESH23259O";"";2.38;1;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%204";"https://fumetas.cl/calvo-glass-pipa-con-rejilla-integrada-10-cm?variant=Naranjo";"https://cdnx.jumpseller.com/friendly-grow/image/75851217/YD312-C_20_2817_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/72083983/SCREEN-PIPE-CALVO-GLASS-NARANJO-1.jpg?1769628634"
125;0.6842;21;87631;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Brown";6290;"Pipas";"cookies";"";"";astrogrowshop;12614;"K30 -Bonglab";61990;"Otros parafernalia";"bonglab";"BGBLK30BLACK";"";9.86;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Brown";"https://astrogrowshop.cl/k30-bonglab";"https://cdnx.jumpseller.com/friendly-grow/image/75851212/YD312-C_20_287_29.jpg?1776370701";"https://cdnx.jumpseller.com/astrogrowshop/image/74869333/imagen_1_26365.webp?1778783777"
125;0.6842;18;87631;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Brown";6290;"Pipas";"cookies";"";"";astrogrowshop;32774;"K30 -Bonglab - Morado";61990;"Otros parafernalia";"bonglab";"BGBLK30PURPLE";"";9.86;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Brown";"https://astrogrowshop.cl/k30-bonglab?variant=Morado";"https://cdnx.jumpseller.com/friendly-grow/image/75851212/YD312-C_20_287_29.jpg?1776370701";"https://cdnx.jumpseller.com/astrogrowshop/image/74869333/imagen_1_26365.webp?1778783777"
125;0.6586;5;87504;"Nectar Collector Chili – Dab Straw de Silicona - Rojo";5990;"Accesorios de extraccion";"";"";"";piranha;15778;"Pack Cepillos de Limpieza Storz & Bickel (3u)| PIRANHA";4990;"Repuestos para bongs y vaporizadores";"storz-bickel";"73075165939460";"";1.2;0;0;0;0;1;"https://www.friendlygrow.cl/nectar-collector-chili-dab-straw-de-silicona?variant=Rojo";"https://piranha.cl/inicio/7834/pack-cepillos-de-limpieza-storz-bickel-3u.html";"https://cdnx.jumpseller.com/friendly-grow/image/74450522/1.jpg?1773156011";"https://piranha.cl/20255-thickbox_default/pack-cepillos-de-limpieza-storz-bickel-3u.jpg"
125;0.6586;5;87505;"Nectar Collector Chili – Dab Straw de Silicona - Morado";5990;"Accesorios de extraccion";"";"";"";piranha;15778;"Pack Cepillos de Limpieza Storz & Bickel (3u)| PIRANHA";4990;"Repuestos para bongs y vaporizadores";"storz-bickel";"73075165939460";"";1.2;0;0;0;0;1;"https://www.friendlygrow.cl/nectar-collector-chili-dab-straw-de-silicona?variant=Morado";"https://piranha.cl/inicio/7834/pack-cepillos-de-limpieza-storz-bickel-3u.html";"https://cdnx.jumpseller.com/friendly-grow/image/74450522/1.jpg?1773156011";"https://piranha.cl/20255-thickbox_default/pack-cepillos-de-limpieza-storz-bickel-3u.jpg"
125;0.6586;5;87503;"Nectar Collector Chili – Dab Straw de Silicona - Rosa";5990;"Accesorios de extraccion";"";"";"";piranha;15778;"Pack Cepillos de Limpieza Storz & Bickel (3u)| PIRANHA";4990;"Repuestos para bongs y vaporizadores";"storz-bickel";"73075165939460";"";1.2;0;0;0;0;1;"https://www.friendlygrow.cl/nectar-collector-chili-dab-straw-de-silicona?variant=Rosa";"https://piranha.cl/inicio/7834/pack-cepillos-de-limpieza-storz-bickel-3u.html";"https://cdnx.jumpseller.com/friendly-grow/image/74450522/1.jpg?1773156011";"https://piranha.cl/20255-thickbox_default/pack-cepillos-de-limpieza-storz-bickel-3u.jpg"
125;0.6586;5;87506;"Nectar Collector Chili – Dab Straw de Silicona - Amarillo";5990;"Accesorios de extraccion";"";"";"";piranha;15778;"Pack Cepillos de Limpieza Storz & Bickel (3u)| PIRANHA";4990;"Repuestos para bongs y vaporizadores";"storz-bickel";"73075165939460";"";1.2;0;0;0;0;1;"https://www.friendlygrow.cl/nectar-collector-chili-dab-straw-de-silicona?variant=Amarillo";"https://piranha.cl/inicio/7834/pack-cepillos-de-limpieza-storz-bickel-3u.html";"https://cdnx.jumpseller.com/friendly-grow/image/74450522/1.jpg?1773156011";"https://piranha.cl/20255-thickbox_default/pack-cepillos-de-limpieza-storz-bickel-3u.jpg"
125;0.6586;5;87507;"Nectar Collector Chili – Dab Straw de Silicona - Verde";5990;"Accesorios de extraccion";"";"";"";piranha;15778;"Pack Cepillos de Limpieza Storz & Bickel (3u)| PIRANHA";4990;"Repuestos para bongs y vaporizadores";"storz-bickel";"73075165939460";"";1.2;0;0;0;0;1;"https://www.friendlygrow.cl/nectar-collector-chili-dab-straw-de-silicona?variant=Verde";"https://piranha.cl/inicio/7834/pack-cepillos-de-limpieza-storz-bickel-3u.html";"https://cdnx.jumpseller.com/friendly-grow/image/74450522/1.jpg?1773156011";"https://piranha.cl/20255-thickbox_default/pack-cepillos-de-limpieza-storz-bickel-3u.jpg"
126;0.8142;4;88837;"Vaporizador Extracciones E-rig Yocan Phaser Max - Azul";249990;"Accesorios de extraccion";"yocan";"";"";fumetas;19926;"G Pen Silicone Mouthpiece Roam Cookies";10990;"Otros parafernalia";"cookies";"GRC-MOUT-GPCO";"811736023795";22.75;0;0;0;0;1;"https://www.friendlygrow.cl/yocan-phaser-max?variant=Azul";"https://fumetas.cl/grenco-silicone-mouthpiece-roam-cookies-g-pen";"https://cdnx.jumpseller.com/friendly-grow/image/73165137/YXK-191C_E8_93_9D.png?1774537189";"https://cdnx.jumpseller.com/fumetas-store/image/18407315/mouthpiece_intento_4.jpg?1656965116"
126;0.8003;16;87631;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Brown";6290;"Pipas";"cookies";"";"";fumetas;34441;"Calvo Glass Pipa Screen 10 cm - Naranjo";14990;"Pipas";"calvo";"CG-ESH23259O";"";2.38;1;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Brown";"https://fumetas.cl/calvo-glass-pipa-con-rejilla-integrada-10-cm?variant=Naranjo";"https://cdnx.jumpseller.com/friendly-grow/image/75851212/YD312-C_20_287_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/72083983/SCREEN-PIPE-CALVO-GLASS-NARANJO-1.jpg?1769628634"
126;0.7896;4;88838;"Vaporizador Extracciones E-rig Yocan Phaser Max - Plateado";249990;"Accesorios de extraccion";"yocan";"";"";fumetas;19926;"G Pen Silicone Mouthpiece Roam Cookies";10990;"Otros parafernalia";"cookies";"GRC-MOUT-GPCO";"811736023795";22.75;0;0;0;0;1;"https://www.friendlygrow.cl/yocan-phaser-max?variant=Plateado";"https://fumetas.cl/grenco-silicone-mouthpiece-roam-cookies-g-pen";"https://cdnx.jumpseller.com/friendly-grow/image/73165131/YXK-191C_E9_93_B6.png?1774537189";"https://cdnx.jumpseller.com/fumetas-store/image/18407315/mouthpiece_intento_4.jpg?1656965116"
126;0.7648;4;88592;"Dabber Spoon de Precisión Black Cobra - Diseño Corona - Blanca";3990;"Vaporizadores herbales";"";"";"";growbarato;11554;"Dabber Espátula Lecron Acero Inoxidable | Herramienta para BHO y Dabbi";3300;"Accesorios de extraccion";"";"";"";1.21;0;0;0;0.14;1;"https://www.friendlygrow.cl/mini-cuchara-de-precision-black-cobra-diseno-corona?variant=Blanca";"https://www.growbaratochile.cl/extracciones-rosin/dabber-espatula-lecron.html";"https://cdnx.jumpseller.com/friendly-grow/image/75772398/AC885-BC_20_288_29.jpg?1776127645";"https://www.growbaratochile.cl/9409-large_default/dabber-espatula-lecron.jpg"
126;0.7333;16;87633;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 2";6290;"Pipas";"cookies";"";"";fumetas;34441;"Calvo Glass Pipa Screen 10 cm - Naranjo";14990;"Pipas";"calvo";"CG-ESH23259O";"";2.38;1;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%202";"https://fumetas.cl/calvo-glass-pipa-con-rejilla-integrada-10-cm?variant=Naranjo";"https://cdnx.jumpseller.com/friendly-grow/image/75851215/YD312-C_20_2816_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/72083983/SCREEN-PIPE-CALVO-GLASS-NARANJO-1.jpg?1769628634"
126;0.6709;16;87479;"Moledor Unico Conejo XL 17cm - 4 Pisos - Cobre";7500;"Moledores";"";"";"";fumetas;34441;"Calvo Glass Pipa Screen 10 cm - Naranjo";14990;"Pipas";"calvo";"CG-ESH23259O";"";2;0;0;0;0.08;1;"https://www.friendlygrow.cl/grinder-chrome-rabbit-xl?variant=Cobre";"https://fumetas.cl/calvo-glass-pipa-con-rejilla-integrada-10-cm?variant=Naranjo";"https://cdnx.jumpseller.com/friendly-grow/image/75850221/PHBGZ-043_20_285_29.jpg?1778215290";"https://cdnx.jumpseller.com/fumetas-store/image/72083983/SCREEN-PIPE-CALVO-GLASS-NARANJO-1.jpg?1769628634"
126;0.6397;2;87971;"10 X Vaporizador Airis Vertex 2.0 Para Cartridges. - Blanco";59990;"Otros parafernalia";"airistech";"MLC2677935526";"";astrogrowshop;32123;"Contenedor de Pyrex para Extractos 3 cm - Negro";3990;"Contenedores y estuches";"";"BTCPCIN";"";15.04;0;0;0;0;1;"https://www.friendlygrow.cl/promo-10-x-vaporizador-airis-vertex-20-para-cartridges?variant=Blanco";"https://astrogrowshop.cl/contenedor-de-pyrex-para-extractos-3-cm?variant=Negro";"https://cdnx.jumpseller.com/friendly-grow/image/70293123/airis_20350mAh_20V2.0_20Battery_20_283_29.jpg?1781578046";"https://cdnx.jumpseller.com/astrogrowshop/image/74244978/CONTENEDOR-PARA-EXTRACTOS-PYREX-NEGRO.webp?1772801271"
127;0.744;16;87634;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 3";6290;"Pipas";"cookies";"";"";fumetas;34441;"Calvo Glass Pipa Screen 10 cm - Naranjo";14990;"Pipas";"calvo";"CG-ESH23259O";"";2.38;1;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%203";"https://fumetas.cl/calvo-glass-pipa-con-rejilla-integrada-10-cm?variant=Naranjo";"https://cdnx.jumpseller.com/friendly-grow/image/75851216/YD312-C_20_2814_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/72083983/SCREEN-PIPE-CALVO-GLASS-NARANJO-1.jpg?1769628634"
127;0.7339;1;87637;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 6";6290;"Pipas";"cookies";"";"";astrogrowshop;31678;"Lucky Goblin-Bonglab - Blanco";27990;"Otros parafernalia";"bonglab";"BGBLK293WHITE";"";4.45;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%206";"https://astrogrowshop.cl/lucky-goblin-bonglab?variant=Blanco";"https://cdnx.jumpseller.com/friendly-grow/image/75851219/YD312-C_20_2818_29.jpg?1776370701";"https://cdnx.jumpseller.com/astrogrowshop/image/74869171/imagen_1_17252.webp?1773937761"
127;0.7258;4;87632;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 1";6290;"Pipas";"cookies";"";"";fumetas;650;"PMG Bong Kali Go 23cm";20153;"Bongs";"piecemaker";"PMG-KALIGONV";"0850038367749";3.2;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%201";"https://fumetas.cl/pmg-kali-go";"https://cdnx.jumpseller.com/friendly-grow/image/75851213/YD312-C_20_2815_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/37769173/Bong-Kali-Go-Marineros.webp?1743610672"
127;0.6497;9;87980;"10 X Vaporizador Airis Vertex 2.0 Para Cartridges. - Plateado";59990;"Otros parafernalia";"airistech";"MLC2677935526";"";astrogrowshop;32122;"Contenedor de Pyrex para Extractos 3 cm - Transparente";2990;"Contenedores y estuches";"";"BTCPCIT";"";20.06;0;0;0;0;1;"https://www.friendlygrow.cl/promo-10-x-vaporizador-airis-vertex-20-para-cartridges?variant=Plateado";"https://astrogrowshop.cl/contenedor-de-pyrex-para-extractos-3-cm?variant=Transparente";"https://cdnx.jumpseller.com/friendly-grow/image/70293133/airis_20350mAh_20V2.0_20Battery_20_282_29.jpg?1781578046";"https://cdnx.jumpseller.com/astrogrowshop/image/74244979/CONTENEDOR-PARA-EXTRACTOS-PYREX-BASE-TRANSPARENTE.webp?1772801271"
127;0.6093;8;87479;"Moledor Unico Conejo XL 17cm - 4 Pisos - Cobre";7500;"Moledores";"";"";"";fumetas;34549;"Calvo Glass Bong Straight Tube American 26cm - Amarillo";34990;"Bongs";"calvo";"CG-24620Y";"";4.67;0;0;0;0.08;1;"https://www.friendlygrow.cl/grinder-chrome-rabbit-xl?variant=Cobre";"https://fumetas.cl/calvo-glass-bong-straight-tube-american-26cm?variant=Amarillo";"https://cdnx.jumpseller.com/friendly-grow/image/75850221/PHBGZ-043_20_285_29.jpg?1778215290";"https://cdnx.jumpseller.com/fumetas-store/image/72093618/STRAIGHT-TUBE-AMERICAN-YELLOW.jpg?1768942345"
127;0.6087;9;87978;"10 X Vaporizador Airis Vertex 2.0 Para Cartridges. - Rojo";5990;"Otros parafernalia";"airistech";"MLC2677935526";"";astrogrowshop;32122;"Contenedor de Pyrex para Extractos 3 cm - Transparente";2990;"Contenedores y estuches";"";"BTCPCIT";"";2;0;0;0;0;1;"https://www.friendlygrow.cl/promo-10-x-vaporizador-airis-vertex-20-para-cartridges?variant=Rojo";"https://astrogrowshop.cl/contenedor-de-pyrex-para-extractos-3-cm?variant=Transparente";"https://cdnx.jumpseller.com/friendly-grow/image/70293127/airis_20350mAh_20V2.0_20Battery_20_284_29.jpg?1781578046";"https://cdnx.jumpseller.com/astrogrowshop/image/74244979/CONTENEDOR-PARA-EXTRACTOS-PYREX-BASE-TRANSPARENTE.webp?1772801271"
128;0.7908;4;88586;"Dabber Spoon de Precisión Black Cobra - Diseño Corona - Negra";3990;"Vaporizadores herbales";"";"";"";growbarato;11554;"Dabber Espátula Lecron Acero Inoxidable | Herramienta para BHO y Dabbi";3300;"Accesorios de extraccion";"";"";"";1.21;0;0;0;0.14;1;"https://www.friendlygrow.cl/mini-cuchara-de-precision-black-cobra-diseno-corona?variant=Negra";"https://www.growbaratochile.cl/extracciones-rosin/dabber-espatula-lecron.html";"https://cdnx.jumpseller.com/friendly-grow/image/75772397/AC885-BC_20_286_29.jpg?1776127645";"https://www.growbaratochile.cl/9409-large_default/dabber-espatula-lecron.jpg"
128;0.7604;16;87632;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 1";6290;"Pipas";"cookies";"";"";fumetas;34950;"Bonglab Bong Fresh K30 42cm - Turquesa";64990;"Bongs";"bonglab";"BLAB-K30T";"";10.33;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%201";"https://fumetas.cl/bonglab-bong-k30-black-42cm?variant=Turquesa";"https://cdnx.jumpseller.com/friendly-grow/image/75851213/YD312-C_20_2815_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/25758148/Bong-K30-Teal.jpg?1729048665"
129;0.7413;4;88590;"Dabber Spoon de Precisión Black Cobra - Diseño Corona - Verde";3990;"Vaporizadores herbales";"";"";"";astrogrowshop;31039;"Moledor Aluminio 4 Partes 50MM Bt - verde";9990;"Moledores";"";"ASTROMAPBG017";"";2.5;0;0;0;0.12;1;"https://www.friendlygrow.cl/mini-cuchara-de-precision-black-cobra-diseno-corona?variant=Verde";"https://astrogrowshop.cl/moledor-aluminio-4-partes-50mm-bt?variant=verde";"https://cdnx.jumpseller.com/friendly-grow/image/75772391/AC885-BC_20_2811_29.jpg?1776127645";"https://cdnx.jumpseller.com/astrogrowshop/image/74868958/imagen_1_28239.webp?1773937618"
129;0.725;1;87524;"Moledor aluminio 3 pisos 51mm Colores - Rojo";6990;"Moledores";"";"";"";fumetas;33691;"Moledor Calvo Cerámico 60mm - Turquesa";29990;"Moledores";"calvo";"CG-MOCTU";"";4.29;1;0;0;0;1;"https://www.friendlygrow.cl/grinder-metalico-4-piezas-aluminio-filtro-polen?variant=Rojo";"https://fumetas.cl/moledor-calvo-ceramico-60mm?variant=Turquesa";"https://cdnx.jumpseller.com/friendly-grow/image/78767573/6.jpg?1783983552";"https://cdnx.jumpseller.com/fumetas-store/image/59887998/Moledor-ceramico-Calvo-Glass-63mm-Turquesa.webp?1749522941"
129;0.715;4;88584;"Dabber Spoon de Precisión Black Cobra - Diseño Corona - Amarilla";3990;"Vaporizadores herbales";"";"";"";growbarato;11554;"Dabber Espátula Lecron Acero Inoxidable | Herramienta para BHO y Dabbi";3300;"Accesorios de extraccion";"";"";"";1.21;0;0;0;0.14;1;"https://www.friendlygrow.cl/mini-cuchara-de-precision-black-cobra-diseno-corona?variant=Amarilla";"https://www.growbaratochile.cl/extracciones-rosin/dabber-espatula-lecron.html";"https://cdnx.jumpseller.com/friendly-grow/image/75772395/AC885-BC_20_289_29.jpg?1776127645";"https://www.growbaratochile.cl/9409-large_default/dabber-espatula-lecron.jpg"
130;0.7691;8;87634;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 3";6290;"Pipas";"cookies";"";"";fumetas;34549;"Calvo Glass Bong Straight Tube American 26cm - Amarillo";34990;"Bongs";"calvo";"CG-24620Y";"";5.56;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%203";"https://fumetas.cl/calvo-glass-bong-straight-tube-american-26cm?variant=Amarillo";"https://cdnx.jumpseller.com/friendly-grow/image/75851216/YD312-C_20_2814_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/72093618/STRAIGHT-TUBE-AMERICAN-YELLOW.jpg?1768942345"
130;0.7448;16;87633;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 2";6290;"Pipas";"cookies";"";"";fumetas;34950;"Bonglab Bong Fresh K30 42cm - Turquesa";64990;"Bongs";"bonglab";"BLAB-K30T";"";10.33;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%202";"https://fumetas.cl/bonglab-bong-k30-black-42cm?variant=Turquesa";"https://cdnx.jumpseller.com/friendly-grow/image/75851215/YD312-C_20_2816_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/25758148/Bong-K30-Teal.jpg?1729048665"
130;0.7319;7;87980;"10 X Vaporizador Airis Vertex 2.0 Para Cartridges. - Plateado";59990;"Otros parafernalia";"airistech";"MLC2677935526";"";astrogrowshop;18202;"NEW HOT KNIFE-PUFFCO";89990;"Accesorios de extraccion";"pulsar";"VPPFNHOTKNONX";"";1.5;0;0;0;0;1;"https://www.friendlygrow.cl/promo-10-x-vaporizador-airis-vertex-20-para-cartridges?variant=Plateado";"https://astrogrowshop.cl/new-hot-knife-puffco";"https://cdnx.jumpseller.com/friendly-grow/image/70293133/airis_20350mAh_20V2.0_20Battery_20_282_29.jpg?1781578046";"https://cdnx.jumpseller.com/astrogrowshop/image/74796799/VPPFNHOTKNONX_202.webp?1773773905"
130;0.6865;7;87978;"10 X Vaporizador Airis Vertex 2.0 Para Cartridges. - Rojo";5990;"Otros parafernalia";"airistech";"MLC2677935526";"";astrogrowshop;18202;"NEW HOT KNIFE-PUFFCO";89990;"Accesorios de extraccion";"pulsar";"VPPFNHOTKNONX";"";15.02;0;0;0;0;1;"https://www.friendlygrow.cl/promo-10-x-vaporizador-airis-vertex-20-para-cartridges?variant=Rojo";"https://astrogrowshop.cl/new-hot-knife-puffco";"https://cdnx.jumpseller.com/friendly-grow/image/70293127/airis_20350mAh_20V2.0_20Battery_20_284_29.jpg?1781578046";"https://cdnx.jumpseller.com/astrogrowshop/image/74796799/VPPFNHOTKNONX_202.webp?1773773905"
130;0.6504;16;87475;"Moledor Unico Conejo XL 17cm - 4 Pisos - Plateado";7500;"Moledores";"";"";"";fumetas;34441;"Calvo Glass Pipa Screen 10 cm - Naranjo";14990;"Pipas";"calvo";"CG-ESH23259O";"";2;0;0;0;0.08;1;"https://www.friendlygrow.cl/grinder-chrome-rabbit-xl?variant=Plateado";"https://fumetas.cl/calvo-glass-pipa-con-rejilla-integrada-10-cm?variant=Naranjo";"https://cdnx.jumpseller.com/friendly-grow/image/75850227/PHBGZ-043_20_287_29.jpg?1778215290";"https://cdnx.jumpseller.com/fumetas-store/image/72083983/SCREEN-PIPE-CALVO-GLASS-NARANJO-1.jpg?1769628634"
130;0.5455;8;87475;"Moledor Unico Conejo XL 17cm - 4 Pisos - Plateado";7500;"Moledores";"";"";"";growbarato;71057;"Deshumidificador Cornwall Electronics 12L/Día";239400;"Otros parafernalia";"";"";"";31.92;0;0;0;0;1;"https://www.friendlygrow.cl/grinder-chrome-rabbit-xl?variant=Plateado";"https://www.growbaratochile.cl/humedad-y-temperatura/deshumidificador-cornwall-electronics-12ldia.html";"https://cdnx.jumpseller.com/friendly-grow/image/75850227/PHBGZ-043_20_287_29.jpg?1778215290";"https://www.growbaratochile.cl/6311-large_default/deshumidificador-cornwall-electronics-12ldia.jpg"
131;0.7342;10;88592;"Dabber Spoon de Precisión Black Cobra - Diseño Corona - Blanca";3990;"Vaporizadores herbales";"";"";"";fumetas;19378;"Cepillo Con Compartimiento Secreto - OZeta Home";9990;"Otros parafernalia";"ozeta";"OZTA-HCEP";"";2.5;0;0;0;0;1;"https://www.friendlygrow.cl/mini-cuchara-de-precision-black-cobra-diseno-corona?variant=Blanca";"https://fumetas.cl/cepillo-con-compartimiento-secreto-ozeta-home";"https://cdnx.jumpseller.com/friendly-grow/image/75772398/AC885-BC_20_288_29.jpg?1776127645";"https://cdnx.jumpseller.com/fumetas-store/image/62975583/cepillo-depelo-ozeta-home-2.webp?1745813247"
131;0.7325;16;87630;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - White";6290;"Pipas";"cookies";"";"";fumetas;34950;"Bonglab Bong Fresh K30 42cm - Turquesa";64990;"Bongs";"bonglab";"BLAB-K30T";"";10.33;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=White";"https://fumetas.cl/bonglab-bong-k30-black-42cm?variant=Turquesa";"https://cdnx.jumpseller.com/friendly-grow/image/75851211/YD312-C_20_281_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/25758148/Bong-K30-Teal.jpg?1729048665"
131;0.686;21;87475;"Moledor Unico Conejo XL 17cm - 4 Pisos - Plateado";7500;"Moledores";"";"";"";astrogrowshop;12614;"K30 -Bonglab";61990;"Otros parafernalia";"bonglab";"BGBLK30BLACK";"";8.27;0;0;0;0;1;"https://www.friendlygrow.cl/grinder-chrome-rabbit-xl?variant=Plateado";"https://astrogrowshop.cl/k30-bonglab";"https://cdnx.jumpseller.com/friendly-grow/image/75850227/PHBGZ-043_20_287_29.jpg?1778215290";"https://cdnx.jumpseller.com/astrogrowshop/image/74869333/imagen_1_26365.webp?1778783777"
